Room,Cluster,Batch,Department,Exam Day,Student Name,Student ID,Faculty
Room 9,1,21,AI,Wednesday,Alexander Scott,1105,James Wilson
Room 9,1,21,AI,Wednesday,Charlotte Evans,1106,James Wilson
Room 9,1,22,AI,Wednesday,Matthew Nelson,1113,James Wilson
Room 9,1,22,AI,Wednesday,Grace Robinson,1114,James Wilson
Room 9,1,19,AI,Wednesday,James Wilson,1121,James Wilson
Room 9,1,19,AI,Wednesday,Sarah Clark,1122,James Wilson
Room 9,1,20,AI,Wednesday,William Rodriguez,1129,James Wilson
Room 9,1,20,AI,Wednesday,Sophia Lopez,1130,James Wilson
Room 9,1,21,AI,Wednesday,Alexander Scott,1137,James Wilson
Room 9,1,21,AI,Wednesday,Charlotte Evans,1138,James Wilson
Room 9,1,22,AI,Wednesday,Matthew Nelson,1145,James Wilson
Room 9,1,22,AI,Wednesday,Grace Robinson,1146,James Wilson
Room 9,1,19,AI,Wednesday,James Wilson,1153,James Wilson
Room 9,1,19,AI,Wednesday,Sarah Clark,1154,James Wilson
Room 9,1,20,AI,Wednesday,William Rodriguez,1161,James Wilson
Room 9,1,20,AI,Wednesday,Sophia Lopez,1162,James Wilson
Room 9,1,21,AI,Wednesday,Alexander Scott,1169,James Wilson
Room 9,1,21,AI,Wednesday,Charlotte Evans,1170,James Wilson
Room 9,1,22,AI,Wednesday,Matthew Nelson,1177,James Wilson
Room 9,1,22,AI,Wednesday,Grace Robinson,1178,James Wilson
Room 9,1,19,AI,Wednesday,James Wilson,1185,James Wilson
Room 9,1,19,AI,Wednesday,Sarah Clark,1186,James Wilson
Room 9,1,20,AI,Wednesday,William Rodriguez,1193,James Wilson
Room 9,1,20,AI,Wednesday,Sophia Lopez,1194,James Wilson
Room 9,1,21,AI,Wednesday,Alexander Scott,1201,James Wilson
Room 9,1,21,AI,Wednesday,Charlotte Evans,1202,James Wilson
Room 10,1,19,AI,Wednesday,James Wilson,1212,William Rodriguez
Room 10,1,19,AI,Wednesday,Sarah Clark,1213,William Rodriguez
Room 10,1,20,AI,Wednesday,William Rodriguez,1220,William Rodriguez
Room 10,1,20,AI,Wednesday,Sophia Lopez,1221,William Rodriguez
Room 10,1,21,AI,Wednesday,Alexander Scott,1228,William Rodriguez
Room 10,1,21,AI,Wednesday,Charlotte Evans,1229,William Rodriguez
Room 10,1,22,AI,Wednesday,Matthew Nelson,1236,William Rodriguez
Room 10,1,22,AI,Wednesday,Grace Robinson,1237,William Rodriguez
Room 10,1,19,AI,Wednesday,James Wilson,1244,William Rodriguez
Room 10,1,19,AI,Wednesday,Sarah Clark,1245,William Rodriguez
Room 10,1,20,AI,Wednesday,William Rodriguez,1252,William Rodriguez
Room 10,1,20,AI,Wednesday,Sophia Lopez,1253,William Rodriguez
Room 10,1,21,AI,Wednesday,Alexander Scott,1260,William Rodriguez
Room 10,1,21,AI,Wednesday,Charlotte Evans,1261,William Rodriguez
Room 10,1,22,AI,Wednesday,Matthew Nelson,1268,William Rodriguez
Room 10,1,22,AI,Wednesday,Grace Robinson,1269,William Rodriguez
Room 10,1,19,AI,Wednesday,James Wilson,1276,William Rodriguez
Room 10,1,19,AI,Wednesday,Sarah Clark,1277,William Rodriguez
Room 10,1,20,AI,Wednesday,William Rodriguez,1284,William Rodriguez
Room 10,1,20,AI,Wednesday,Sophia Lopez,1285,William Rodriguez
Room 10,1,21,AI,Wednesday,Alexander Scott,1292,William Rodriguez
Room 10,1,21,AI,Wednesday,Charlotte Evans,1293,William Rodriguez
Room 10,1,22,AI,Wednesday,Matthew Nelson,1300,William Rodriguez
Room 10,1,22,AI,Wednesday,Grace Robinson,1301,William Rodriguez
Room 10,1,19,AI,Wednesday,James Wilson,1308,William Rodriguez
Room 10,1,19,AI,Wednesday,Sarah Clark,1309,William Rodriguez
Room 10,1,20,AI,Wednesday,William Rodriguez,1316,William Rodriguez
Room 10,1,20,AI,Wednesday,Sophia Lopez,1317,William Rodriguez
Room 10,1,21,AI,Wednesday,Alexander Scott,1324,William Rodriguez
Room 10,1,21,AI,Wednesday,Charlotte Evans,1325,William Rodriguez
Room 11,1,19,AI,Wednesday,James Wilson,1335,Sophia Lopez
Room 11,1,19,AI,Wednesday,Sarah Clark,1336,Sophia Lopez
Room 11,1,20,AI,Wednesday,William Rodriguez,1343,Sophia Lopez
Room 11,1,20,AI,Wednesday,Sophia Lopez,1344,Sophia Lopez
Room 11,1,21,AI,Wednesday,Alexander Scott,1351,Sophia Lopez
Room 11,1,21,AI,Wednesday,Charlotte Evans,1352,Sophia Lopez
Room 11,1,22,AI,Wednesday,Matthew Nelson,1359,Sophia Lopez
Room 11,1,22,AI,Wednesday,Grace Robinson,1360,Sophia Lopez
Room 11,1,19,AI,Wednesday,James Wilson,1367,Sophia Lopez
Room 11,1,19,AI,Wednesday,Sarah Clark,1368,Sophia Lopez
Room 11,1,20,AI,Wednesday,William Rodriguez,1375,Sophia Lopez
Room 11,1,20,AI,Wednesday,Sophia Lopez,1376,Sophia Lopez
Room 11,1,21,AI,Wednesday,Alexander Scott,1383,Sophia Lopez
Room 11,1,21,AI,Wednesday,Charlotte Evans,1384,Sophia Lopez
Room 11,1,22,AI,Wednesday,Matthew Nelson,1391,Sophia Lopez
Room 11,1,22,AI,Wednesday,Grace Robinson,1392,Sophia Lopez
Room 11,1,19,AI,Wednesday,James Wilson,1399,Sophia Lopez
Room 11,1,19,AI,Wednesday,Sarah Clark,1400,Sophia Lopez
Room 11,1,20,AI,Wednesday,William Rodriguez,1407,Sophia Lopez
Room 11,1,20,AI,Wednesday,Sophia Lopez,1408,Sophia Lopez
Room 11,1,21,AI,Wednesday,Alexander Scott,1415,Sophia Lopez
Room 11,1,21,AI,Wednesday,Charlotte Evans,1416,Sophia Lopez
Room 11,1,22,AI,Wednesday,Matthew Nelson,1423,Sophia Lopez
Room 11,1,22,AI,Wednesday,Grace Robinson,1424,Sophia Lopez
Room 11,1,19,AI,Wednesday,James Wilson,1431,Sophia Lopez
Room 11,1,19,AI,Wednesday,Sarah Clark,1432,Sophia Lopez
Room 11,1,20,AI,Wednesday,William Rodriguez,1439,Sophia Lopez
Room 11,1,20,AI,Wednesday,Sophia Lopez,1440,Sophia Lopez
Room 11,1,21,AI,Wednesday,Alexander Scott,1447,Sophia Lopez
Room 11,1,21,AI,Wednesday,Charlotte Evans,1448,Sophia Lopez
Room 12,1,19,AI,Wednesday,James Wilson,1458,Matthew Nelson
Room 12,1,19,AI,Wednesday,Sarah Clark,1459,Matthew Nelson
Room 12,1,20,AI,Wednesday,William Rodriguez,1466,Matthew Nelson
Room 12,1,20,AI,Wednesday,Sophia Lopez,1467,Matthew Nelson
Room 12,1,21,AI,Wednesday,Alexander Scott,1474,Matthew Nelson
Room 12,1,21,AI,Wednesday,Charlotte Evans,1475,Matthew Nelson
Room 12,1,22,AI,Wednesday,Matthew Nelson,1482,Matthew Nelson
Room 12,1,22,AI,Wednesday,Grace Robinson,1483,Matthew Nelson
Room 12,1,19,AI,Wednesday,James Wilson,1490,Matthew Nelson
Room 12,1,19,AI,Wednesday,Sarah Clark,1491,Matthew Nelson
Room 12,1,20,AI,Wednesday,William Rodriguez,1498,Matthew Nelson
Room 12,1,20,AI,Wednesday,Sophia Lopez,1499,Matthew Nelson
Room 12,1,21,AI,Wednesday,Alexander Scott,1506,Matthew Nelson
Room 12,1,21,AI,Wednesday,Charlotte Evans,1507,Matthew Nelson
Room 12,1,22,AI,Wednesday,Matthew Nelson,1514,Matthew Nelson
Room 12,1,22,AI,Wednesday,Grace Robinson,1515,Matthew Nelson
Room 12,1,19,AI,Wednesday,James Wilson,1522,Matthew Nelson
Room 12,1,19,AI,Wednesday,Sarah Clark,1523,Matthew Nelson
Room 12,1,20,AI,Wednesday,William Rodriguez,1530,Matthew Nelson
Room 12,1,20,AI,Wednesday,Sophia Lopez,1531,Matthew Nelson
Room 12,1,21,AI,Wednesday,Alexander Scott,1538,Matthew Nelson
Room 12,1,21,AI,Wednesday,Charlotte Evans,1539,Matthew Nelson
Room 12,1,22,AI,Wednesday,Matthew Nelson,1546,Matthew Nelson
Room 12,1,22,AI,Wednesday,Grace Robinson,1547,Matthew Nelson
Room 12,1,19,AI,Wednesday,James Wilson,1554,Matthew Nelson
Room 12,1,19,AI,Wednesday,Sarah Clark,1555,Matthew Nelson
Room 12,1,20,AI,Wednesday,William Rodriguez,1562,Matthew Nelson
Room 12,1,20,AI,Wednesday,Sophia Lopez,1563,Matthew Nelson
Room 12,1,21,AI,Wednesday,Alexander Scott,1570,Matthew Nelson
Room 12,1,21,AI,Wednesday,Charlotte Evans,1571,Matthew Nelson
Room 13,1,19,AI,Wednesday,James Wilson,1581,Charlotte Evans
Room 13,1,19,AI,Wednesday,Sarah Clark,1582,Charlotte Evans
Room 13,1,20,AI,Wednesday,William Rodriguez,1589,Charlotte Evans
Room 13,1,20,AI,Wednesday,Sophia Lopez,1590,Charlotte Evans
Room 13,1,21,AI,Wednesday,Alexander Scott,1597,Charlotte Evans
Room 13,1,21,AI,Wednesday,Charlotte Evans,1598,Charlotte Evans
Room 13,1,22,AI,Wednesday,Matthew Nelson,1605,Charlotte Evans
Room 13,1,22,AI,Wednesday,Grace Robinson,1606,Charlotte Evans
Room 13,1,19,AI,Wednesday,James Wilson,1613,Charlotte Evans
Room 13,1,19,AI,Wednesday,Sarah Clark,1614,Charlotte Evans
Room 13,1,20,AI,Wednesday,William Rodriguez,1621,Charlotte Evans
Room 13,1,20,AI,Wednesday,Sophia Lopez,1622,Charlotte Evans
Room 13,1,21,AI,Wednesday,Alexander Scott,1629,Charlotte Evans
Room 13,1,21,AI,Wednesday,Charlotte Evans,1630,Charlotte Evans
Room 13,1,22,AI,Wednesday,Matthew Nelson,1637,Charlotte Evans
Room 13,1,22,AI,Wednesday,Grace Robinson,1638,Charlotte Evans
Room 13,1,19,AI,Wednesday,James Wilson,1645,Charlotte Evans
Room 13,1,19,AI,Wednesday,Sarah Clark,1646,Charlotte Evans
Room 13,1,20,AI,Wednesday,William Rodriguez,1653,Charlotte Evans
Room 13,1,20,AI,Wednesday,Sophia Lopez,1654,Charlotte Evans
Room 13,1,21,AI,Wednesday,Alexander Scott,1661,Charlotte Evans
Room 13,1,21,AI,Wednesday,Charlotte Evans,1662,Charlotte Evans
Room 13,1,22,AI,Wednesday,Matthew Nelson,1669,Charlotte Evans
Room 13,1,22,AI,Wednesday,Grace Robinson,1670,Charlotte Evans
Room 13,1,19,AI,Wednesday,James Wilson,1677,Charlotte Evans
Room 13,1,19,AI,Wednesday,Sarah Clark,1678,Charlotte Evans
Room 13,1,20,AI,Wednesday,William Rodriguez,1685,Charlotte Evans
Room 13,1,20,AI,Wednesday,Sophia Lopez,1686,Charlotte Evans
Room 13,1,21,AI,Wednesday,Alexander Scott,1693,Charlotte Evans
Room 13,1,21,AI,Wednesday,Charlotte Evans,1694,Charlotte Evans
Room 14,1,19,AI,Wednesday,James Wilson,1704,Alexander Scott
Room 14,1,19,AI,Wednesday,Sarah Clark,1705,Alexander Scott
Room 14,1,20,AI,Wednesday,William Rodriguez,1712,Alexander Scott
Room 14,1,20,AI,Wednesday,Sophia Lopez,1713,Alexander Scott
Room 14,1,21,AI,Wednesday,Alexander Scott,1720,Alexander Scott
Room 14,1,21,AI,Wednesday,Charlotte Evans,1721,Alexander Scott
Room 14,1,22,AI,Wednesday,Matthew Nelson,1728,Alexander Scott
Room 14,1,22,AI,Wednesday,Grace Robinson,1729,Alexander Scott
Room 14,1,19,AI,Wednesday,James Wilson,1736,Alexander Scott
Room 14,1,19,AI,Wednesday,Sarah Clark,1737,Alexander Scott
Room 14,1,20,AI,Wednesday,William Rodriguez,1744,Alexander Scott
Room 14,1,20,AI,Wednesday,Sophia Lopez,1745,Alexander Scott
Room 14,1,21,AI,Wednesday,Alexander Scott,1752,Alexander Scott
Room 14,1,21,AI,Wednesday,Charlotte Evans,1753,Alexander Scott
Room 14,1,22,AI,Wednesday,Matthew Nelson,1760,Alexander Scott
Room 14,1,22,AI,Wednesday,Grace Robinson,1761,Alexander Scott
Room 14,1,19,AI,Wednesday,James Wilson,1768,Alexander Scott
Room 14,1,19,AI,Wednesday,Sarah Clark,1769,Alexander Scott
Room 14,1,20,AI,Wednesday,William Rodriguez,1776,Alexander Scott
Room 14,1,20,AI,Wednesday,Sophia Lopez,1777,Alexander Scott
Room 14,1,21,AI,Wednesday,Alexander Scott,1784,Alexander Scott
Room 14,1,21,AI,Wednesday,Charlotte Evans,1785,Alexander Scott
Room 14,1,22,AI,Wednesday,Matthew Nelson,1792,Alexander Scott
Room 14,1,22,AI,Wednesday,Grace Robinson,1793,Alexander Scott
Room 14,1,19,AI,Wednesday,James Wilson,1800,Alexander Scott
Room 14,1,19,AI,Wednesday,Sarah Clark,1801,Alexander Scott
Room 14,1,20,AI,Wednesday,William Rodriguez,1808,Alexander Scott
Room 14,1,20,AI,Wednesday,Sophia Lopez,1809,Alexander Scott
Room 14,1,21,AI,Wednesday,Alexander Scott,1816,Alexander Scott
Room 14,1,21,AI,Wednesday,Charlotte Evans,1817,Alexander Scott
Room 15,1,19,AI,Wednesday,James Wilson,1827,Sarah Clark
Room 15,1,19,AI,Wednesday,Sarah Clark,1828,Sarah Clark
Room 15,1,20,AI,Wednesday,William Rodriguez,1835,Sarah Clark
Room 15,1,20,AI,Wednesday,Sophia Lopez,1836,Sarah Clark
Room 15,1,21,AI,Wednesday,Alexander Scott,1843,Sarah Clark
Room 15,1,21,AI,Wednesday,Charlotte Evans,1844,Sarah Clark
Room 15,1,22,AI,Wednesday,Matthew Nelson,1851,Sarah Clark
Room 15,1,22,AI,Wednesday,Grace Robinson,1852,Sarah Clark
Room 15,1,19,AI,Wednesday,James Wilson,1859,Sarah Clark
Room 15,1,19,AI,Wednesday,Sarah Clark,1860,Sarah Clark
Room 15,1,20,AI,Wednesday,William Rodriguez,1867,Sarah Clark
Room 15,1,20,AI,Wednesday,Sophia Lopez,1868,Sarah Clark
Room 15,1,21,AI,Wednesday,Alexander Scott,1875,Sarah Clark
Room 15,1,21,AI,Wednesday,Charlotte Evans,1876,Sarah Clark
Room 15,1,22,AI,Wednesday,Matthew Nelson,1883,Sarah Clark
Room 15,1,22,AI,Wednesday,Grace Robinson,1884,Sarah Clark
Room 15,1,19,AI,Wednesday,James Wilson,1891,Sarah Clark
Room 15,1,19,AI,Wednesday,Sarah Clark,1892,Sarah Clark
Room 15,1,20,AI,Wednesday,William Rodriguez,1899,Sarah Clark
Room 15,1,20,AI,Wednesday,Sophia Lopez,1900,Sarah Clark
Room 15,1,21,AI,Wednesday,Alexander Scott,1907,Sarah Clark
Room 15,1,21,AI,Wednesday,Charlotte Evans,1908,Sarah Clark
Room 15,1,22,AI,Wednesday,Matthew Nelson,1915,Sarah Clark
Room 15,1,22,AI,Wednesday,Grace Robinson,1916,Sarah Clark
Room 15,1,19,AI,Wednesday,James Wilson,1923,Sarah Clark
Room 15,1,19,AI,Wednesday,Sarah Clark,1924,Sarah Clark
Room 15,1,20,AI,Wednesday,William Rodriguez,1931,Sarah Clark
Room 15,1,20,AI,Wednesday,Sophia Lopez,1932,Sarah Clark
Room 15,1,21,AI,Wednesday,Alexander Scott,1939,Sarah Clark
Room 15,1,21,AI,Wednesday,Charlotte Evans,1940,Sarah Clark
Room 16,1,19,AI,Wednesday,James Wilson,1950,Sophia Lopez
Room 16,1,19,AI,Wednesday,Sarah Clark,1951,Sophia Lopez
Room 16,1,20,AI,Wednesday,William Rodriguez,1958,Sophia Lopez
Room 16,1,20,AI,Wednesday,Sophia Lopez,1959,Sophia Lopez
Room 16,1,21,AI,Wednesday,Alexander Scott,1966,Sophia Lopez
Room 16,1,21,AI,Wednesday,Charlotte Evans,1967,Sophia Lopez
Room 16,1,22,AI,Wednesday,Matthew Nelson,1974,Sophia Lopez
Room 16,1,22,AI,Wednesday,Grace Robinson,1975,Sophia Lopez
Room 16,1,19,AI,Wednesday,James Wilson,1982,Sophia Lopez
Room 16,1,19,AI,Wednesday,Sarah Clark,1983,Sophia Lopez
Room 16,1,20,AI,Wednesday,William Rodriguez,1990,Sophia Lopez
Room 16,1,20,AI,Wednesday,Sophia Lopez,1991,Sophia Lopez
Room 16,1,21,AI,Wednesday,Alexander Scott,1998,Sophia Lopez
Room 16,1,21,AI,Wednesday,Charlotte Evans,1999,Sophia Lopez
Room 16,1,22,AI,Wednesday,Matthew Nelson,2006,Sophia Lopez
Room 16,1,22,AI,Wednesday,Grace Robinson,2007,Sophia Lopez
Room 16,1,19,AI,Wednesday,James Wilson,2014,Sophia Lopez
Room 16,1,19,AI,Wednesday,Sarah Clark,2015,Sophia Lopez
Room 16,1,20,AI,Wednesday,William Rodriguez,2022,Sophia Lopez
Room 16,1,20,AI,Wednesday,Sophia Lopez,2023,Sophia Lopez
Room 16,1,21,AI,Wednesday,Alexander Scott,2030,Sophia Lopez
Room 16,1,21,AI,Wednesday,Charlotte Evans,2031,Sophia Lopez
Room 16,1,22,AI,Wednesday,Matthew Nelson,2038,Sophia Lopez
Room 16,1,22,AI,Wednesday,Grace Robinson,2039,Sophia Lopez
Room 16,1,19,AI,Wednesday,James Wilson,2046,Sophia Lopez
Room 16,1,19,AI,Wednesday,Sarah Clark,2047,Sophia Lopez
Room 16,1,20,AI,Wednesday,William Rodriguez,2054,Sophia Lopez
Room 16,1,20,AI,Wednesday,Sophia Lopez,2055,Sophia Lopez
Room 16,1,21,AI,Wednesday,Alexander Scott,2062,Sophia Lopez
Room 16,1,21,AI,Wednesday,Charlotte Evans,2063,Sophia Lopez
Room 17,1,19,AI,Wednesday,James Wilson,2073,William Rodriguez
Room 17,1,19,AI,Wednesday,Sarah Clark,2074,William Rodriguez
Room 17,1,20,AI,Wednesday,William Rodriguez,2081,William Rodriguez
Room 17,1,20,AI,Wednesday,Sophia Lopez,2082,William Rodriguez
Room 17,1,21,AI,Wednesday,Alexander Scott,2089,William Rodriguez
Room 17,1,21,AI,Wednesday,Charlotte Evans,2090,William Rodriguez
Room 17,1,22,AI,Wednesday,Matthew Nelson,2097,William Rodriguez
Room 17,1,22,AI,Wednesday,Grace Robinson,2098,William Rodriguez
Room 17,1,19,AI,Wednesday,James Wilson,2105,William Rodriguez
Room 17,1,19,AI,Wednesday,Sarah Clark,2106,William Rodriguez
Room 17,1,20,AI,Wednesday,William Rodriguez,2113,William Rodriguez
Room 17,1,20,AI,Wednesday,Sophia Lopez,2114,William Rodriguez
Room 17,1,21,AI,Wednesday,Alexander Scott,2121,William Rodriguez
Room 17,1,21,AI,Wednesday,Charlotte Evans,2122,William Rodriguez
Room 17,1,22,AI,Wednesday,Matthew Nelson,2129,William Rodriguez
Room 17,1,22,AI,Wednesday,Grace Robinson,2130,William Rodriguez
Room 17,1,19,AI,Wednesday,James Wilson,2137,William Rodriguez
Room 17,1,19,AI,Wednesday,Sarah Clark,2138,William Rodriguez
Room 17,1,20,AI,Wednesday,William Rodriguez,2145,William Rodriguez
Room 17,1,20,AI,Wednesday,Sophia Lopez,2146,William Rodriguez
Room 17,1,21,AI,Wednesday,Alexander Scott,2153,William Rodriguez
Room 17,1,21,AI,Wednesday,Charlotte Evans,2154,William Rodriguez
Room 17,1,22,AI,Wednesday,Matthew Nelson,2161,William Rodriguez
Room 17,1,22,AI,Wednesday,Grace Robinson,2162,William Rodriguez
Room 17,1,19,AI,Wednesday,James Wilson,2169,William Rodriguez
Room 17,1,19,AI,Wednesday,Sarah Clark,2170,William Rodriguez
Room 17,1,20,AI,Wednesday,William Rodriguez,2177,William Rodriguez
Room 17,1,20,AI,Wednesday,Sophia Lopez,2178,William Rodriguez
Room 17,1,21,AI,Wednesday,Alexander Scott,2185,William Rodriguez
Room 17,1,21,AI,Wednesday,Charlotte Evans,2186,William Rodriguez
Room 18,1,19,AI,Wednesday,James Wilson,2196,William Rodriguez
Room 18,1,19,AI,Wednesday,Sarah Clark,2197,William Rodriguez
Room 18,1,20,AI,Wednesday,William Rodriguez,2204,William Rodriguez
Room 18,1,20,AI,Wednesday,Sophia Lopez,2205,William Rodriguez
Room 18,1,21,AI,Wednesday,Alexander Scott,2212,William Rodriguez
Room 18,1,21,AI,Wednesday,Charlotte Evans,2213,William Rodriguez
Room 18,1,22,AI,Wednesday,Matthew Nelson,2220,William Rodriguez
Room 18,1,22,AI,Wednesday,Grace Robinson,2221,William Rodriguez
Room 18,1,19,AI,Wednesday,James Wilson,2228,William Rodriguez
Room 18,1,19,AI,Wednesday,Sarah Clark,2229,William Rodriguez
Room 18,1,20,AI,Wednesday,William Rodriguez,2236,William Rodriguez
Room 18,1,20,AI,Wednesday,Sophia Lopez,2237,William Rodriguez
Room 18,1,21,AI,Wednesday,Alexander Scott,2244,William Rodriguez
Room 18,1,21,AI,Wednesday,Charlotte Evans,2245,William Rodriguez
Room 18,1,22,AI,Wednesday,Matthew Nelson,2252,William Rodriguez
Room 18,1,22,AI,Wednesday,Grace Robinson,2253,William Rodriguez
Room 18,1,19,AI,Wednesday,James Wilson,2260,William Rodriguez
Room 18,1,19,AI,Wednesday,Sarah Clark,2261,William Rodriguez
Room 18,1,20,AI,Wednesday,William Rodriguez,2268,William Rodriguez
Room 18,1,20,AI,Wednesday,Sophia Lopez,2269,William Rodriguez
Room 18,1,21,AI,Wednesday,Alexander Scott,2276,William Rodriguez
Room 18,1,21,AI,Wednesday,Charlotte Evans,2277,William Rodriguez
Room 18,1,22,AI,Wednesday,Matthew Nelson,2284,William Rodriguez
Room 18,1,22,AI,Wednesday,Grace Robinson,2285,William Rodriguez
Room 18,1,19,AI,Wednesday,James Wilson,2292,William Rodriguez
Room 18,1,19,AI,Wednesday,Sarah Clark,2293,William Rodriguez
Room 18,1,20,AI,Wednesday,William Rodriguez,2300,William Rodriguez
Room 18,1,20,AI,Wednesday,Sophia Lopez,2301,William Rodriguez
Room 18,1,21,AI,Wednesday,Alexander Scott,2308,William Rodriguez
Room 18,1,21,AI,Wednesday,Charlotte Evans,2309,William Rodriguez
Room 19,1,19,AI,Wednesday,James Wilson,2319,Charlotte Evans
Room 19,1,19,AI,Wednesday,Sarah Clark,2320,Charlotte Evans
Room 19,1,20,AI,Wednesday,William Rodriguez,2327,Charlotte Evans
Room 19,1,20,AI,Wednesday,Sophia Lopez,2328,Charlotte Evans
Room 19,1,21,AI,Wednesday,Alexander Scott,2335,Charlotte Evans
Room 19,1,21,AI,Wednesday,Charlotte Evans,2336,Charlotte Evans
Room 19,1,22,AI,Wednesday,Matthew Nelson,2343,Charlotte Evans
Room 19,1,22,AI,Wednesday,Grace Robinson,2344,Charlotte Evans
Room 19,1,19,AI,Wednesday,James Wilson,2351,Charlotte Evans
Room 19,1,19,AI,Wednesday,Sarah Clark,2352,Charlotte Evans
Room 19,1,20,AI,Wednesday,William Rodriguez,2359,Charlotte Evans
Room 19,1,20,AI,Wednesday,Sophia Lopez,2360,Charlotte Evans
Room 19,1,21,AI,Wednesday,Alexander Scott,2367,Charlotte Evans
Room 19,1,21,AI,Wednesday,Charlotte Evans,2368,Charlotte Evans
Room 19,1,22,AI,Wednesday,Matthew Nelson,2375,Charlotte Evans
Room 19,1,22,AI,Wednesday,Grace Robinson,2376,Charlotte Evans
Room 19,1,19,AI,Wednesday,James Wilson,2383,Charlotte Evans
Room 19,1,19,AI,Wednesday,Sarah Clark,2384,Charlotte Evans
Room 19,1,20,AI,Wednesday,William Rodriguez,2391,Charlotte Evans
Room 19,1,20,AI,Wednesday,Sophia Lopez,2392,Charlotte Evans
Room 19,1,21,AI,Wednesday,Alexander Scott,2399,Charlotte Evans
Room 19,1,21,AI,Wednesday,Charlotte Evans,2400,Charlotte Evans
Room 19,1,22,AI,Wednesday,Matthew Nelson,2407,Charlotte Evans
Room 19,1,22,AI,Wednesday,Grace Robinson,2408,Charlotte Evans
Room 19,1,19,AI,Wednesday,James Wilson,2415,Charlotte Evans
Room 19,1,19,AI,Wednesday,Sarah Clark,2416,Charlotte Evans
Room 19,1,20,AI,Wednesday,William Rodriguez,2423,Charlotte Evans
Room 19,1,20,AI,Wednesday,Sophia Lopez,2424,Charlotte Evans
Room 19,1,21,AI,Wednesday,Alexander Scott,2431,Charlotte Evans
Room 19,1,21,AI,Wednesday,Charlotte Evans,2432,Charlotte Evans
Room 20,1,19,AI,Wednesday,James Wilson,2442,Sarah Clark
Room 20,1,19,AI,Wednesday,Sarah Clark,2443,Sarah Clark
Room 20,1,20,AI,Wednesday,William Rodriguez,2450,Sarah Clark
Room 20,1,20,AI,Wednesday,Sophia Lopez,2451,Sarah Clark
Room 20,1,21,AI,Wednesday,Alexander Scott,2458,Sarah Clark
Room 20,1,21,AI,Wednesday,Charlotte Evans,2459,Sarah Clark
Room 20,1,22,AI,Wednesday,Matthew Nelson,2466,Sarah Clark
Room 20,1,22,AI,Wednesday,Grace Robinson,2467,Sarah Clark
Room 20,1,19,AI,Wednesday,James Wilson,2474,Sarah Clark
Room 20,1,19,AI,Wednesday,Sarah Clark,2475,Sarah Clark
Room 20,1,20,AI,Wednesday,William Rodriguez,2482,Sarah Clark
Room 20,1,20,AI,Wednesday,Sophia Lopez,2483,Sarah Clark
Room 20,1,21,AI,Wednesday,Alexander Scott,2490,Sarah Clark
Room 20,1,21,AI,Wednesday,Charlotte Evans,2491,Sarah Clark
Room 20,1,22,AI,Wednesday,Matthew Nelson,2498,Sarah Clark
Room 20,1,22,AI,Wednesday,Grace Robinson,2499,Sarah Clark
Room 20,1,19,AI,Wednesday,James Wilson,2506,Sarah Clark
Room 20,1,19,AI,Wednesday,Sarah Clark,2507,Sarah Clark
Room 20,1,20,AI,Wednesday,William Rodriguez,2514,Sarah Clark
Room 20,1,20,AI,Wednesday,Sophia Lopez,2515,Sarah Clark
Room 20,1,21,AI,Wednesday,Alexander Scott,2522,Sarah Clark
Room 20,1,21,AI,Wednesday,Charlotte Evans,2523,Sarah Clark
Room 20,1,22,AI,Wednesday,Matthew Nelson,2530,Sarah Clark
Room 20,1,22,AI,Wednesday,Grace Robinson,2531,Sarah Clark
Room 20,1,19,AI,Wednesday,James Wilson,2538,Sarah Clark
Room 20,1,19,AI,Wednesday,Sarah Clark,2539,Sarah Clark
Room 20,1,20,AI,Wednesday,William Rodriguez,2546,Sarah Clark
Room 20,1,20,AI,Wednesday,Sophia Lopez,2547,Sarah Clark
Room 20,1,21,AI,Wednesday,Alexander Scott,2554,Sarah Clark
Room 20,1,21,AI,Wednesday,Charlotte Evans,2555,Sarah Clark
Room 21,1,19,AI,Wednesday,James Wilson,2565,James Wilson
Room 21,1,19,AI,Wednesday,Sarah Clark,2566,James Wilson
Room 21,1,20,AI,Wednesday,William Rodriguez,2573,James Wilson
Room 21,1,20,AI,Wednesday,Sophia Lopez,2574,James Wilson
Room 21,1,21,AI,Wednesday,Alexander Scott,2581,James Wilson
Room 21,1,21,AI,Wednesday,Charlotte Evans,2582,James Wilson
Room 21,1,22,AI,Wednesday,Matthew Nelson,2589,James Wilson
Room 21,1,22,AI,Wednesday,Grace Robinson,2590,James Wilson
Room 21,1,19,AI,Wednesday,James Wilson,2597,James Wilson
Room 21,1,19,AI,Wednesday,Sarah Clark,2598,James Wilson
Room 21,1,20,AI,Wednesday,William Rodriguez,2605,James Wilson
Room 21,1,20,AI,Wednesday,Sophia Lopez,2606,James Wilson
Room 21,1,21,AI,Wednesday,Alexander Scott,2613,James Wilson
Room 21,1,21,AI,Wednesday,Charlotte Evans,2614,James Wilson
Room 21,1,22,AI,Wednesday,Matthew Nelson,2621,James Wilson
Room 21,1,22,AI,Wednesday,Grace Robinson,2622,James Wilson
Room 21,1,19,AI,Wednesday,James Wilson,2629,James Wilson
Room 21,1,19,AI,Wednesday,Sarah Clark,2630,James Wilson
